Samples	SBS1	SBS2	SBS3	SBS5	SBS10b	SBS12	SBS16	SBS17a	SBS17b	SBS32	SBS48	SBS85	SBS96D	SBS96H
external_short_Orthomyxo_infB_NS1_internal_1	0	0	0	98	0	65	51	0	0	125	0	0	0	0
external_short_Orthomyxo_infB_PA_internal_1	68	0	0	131	0	154	0	0	0	78	0	0	0	0
external_short_Orthomyxo_infB_PB1_2_internal_1	24	0	0	157	0	157	0	0	0	111	0	0	0	0
external_short_Orthomyxo_infB_PB2_2_internal_1	37	0	0	56	0	212	0	0	0	100	0	0	0	0
external_short_Orthomyxo_infC_NP_internal_1	33	0	0	0	30	102	0	0	0	49	0	0	0	0
external_short_Orthomyxo_infC_NS1_internal_1	0	21	0	39	0	0	21	40	0	53	0	0	0	0
external_short_Orthomyxo_infC_P3_internal_1	36	21	0	5	0	128	0	0	0	86	0	0	0	0
external_short_Orthomyxo_infC_PB1_internal_1	55	28	0	42	0	109	0	0	0	69	0	0	0	0
external_short_Orthomyxo_infC_PB2_internal_1	18	20	0	0	21	105	0	0	0	89	0	0	0	0
external_short_Paramyxo_F_1_Homo_sapiens_1	49	0	0	534	0	0	0	0	0	0	0	0	0	0
external_short_Paramyxo_F_1_Homo_sapiens_2	23	27	0	64	0	107	0	0	0	81	0	0	0	0
external_short_Paramyxo_F_1_internal_1	133	0	0	226	0	194	0	0	0	93	0	0	0	0
external_short_Paramyxo_F_1_internal_2	17	0	0	43	0	30	0	0	0	36	0	0	0	0
external_short_Paramyxo_G_1_Homo_sapiens_1	11	0	0	159	35	172	0	0	0	96	0	0	0	0
external_short_Paramyxo_G_1_internal_1	28	0	0	157	45	147	0	0	0	0	0	0	0	103
external_short_Paramyxo_HN_1_Aves_1	90	0	0	186	0	212	0	0	0	125	0	0	0	0
external_short_Paramyxo_HN_1_Aves_2	73	0	0	126	0	223	0	0	0	98	0	0	0	0
external_short_Paramyxo_HN_1_Homo_sapiens_1	24	0	0	131	0	162	0	0	0	150	0	0	0	0
external_short_Paramyxo_HN_1_Homo_sapiens_2	5	0	0	148	0	0	0	0	0	0	0	0	0	40
external_short_Paramyxo_HN_1_internal_1	49	0	0	184	0	228	0	0	0	79	0	0	0	0
external_short_Paramyxo_HN_1_internal_10	68	0	0	172	0	328	0	0	0	147	0	0	0	0
external_short_Paramyxo_HN_1_internal_11	31	0	0	511	0	0	0	0	0	0	0	0	85	179
external_short_Paramyxo_HN_1_internal_12	82	0	0	237	0	362	0	0	0	177	0	0	0	0
external_short_Paramyxo_HN_1_internal_13	83	0	0	163	0	242	0	0	0	118	0	0	0	125
external_short_Paramyxo_HN_1_internal_14	23	0	0	307	0	146	0	0	0	0	0	0	53	0
external_short_Paramyxo_HN_1_internal_15	24	0	0	201	0	234	0	0	0	72	0	0	47	0
external_short_Paramyxo_HN_1_internal_16	55	0	0	242	0	279	0	0	0	82	0	0	0	0
external_short_Paramyxo_HN_1_internal_17	61	64	0	245	0	473	0	0	0	121	0	0	88	0
external_short_Paramyxo_HN_1_internal_18	69	0	0	135	0	247	0	0	0	158	0	0	0	0
external_short_Paramyxo_HN_1_internal_19	202	0	0	612	0	906	0	0	0	295	0	0	0	0
external_short_Paramyxo_HN_1_internal_2	52	0	0	122	0	262	0	0	0	96	0	0	0	0
external_short_Paramyxo_HN_1_internal_20	60	0	0	168	0	225	0	0	0	85	0	0	0	164
external_short_Paramyxo_HN_1_internal_21	30	0	0	164	0	214	0	0	0	95	0	0	40	0
external_short_Paramyxo_HN_1_internal_22	195	0	0	740	0	936	0	0	0	423	0	0	0	0
external_short_Paramyxo_HN_1_internal_23	36	0	0	222	0	275	0	0	0	108	0	0	0	0
external_short_Paramyxo_HN_1_internal_24	51	0	0	235	0	289	0	0	0	89	0	0	0	0
external_short_Paramyxo_HN_1_internal_25	59	0	0	199	58	360	0	0	0	118	0	0	0	0
external_short_Paramyxo_HN_1_internal_26	41	0	0	266	0	222	0	0	0	89	0	0	0	0
external_short_Paramyxo_HN_1_internal_27	39	0	0	256	0	301	0	0	0	123	0	0	97	0
external_short_Paramyxo_HN_1_internal_28	110	0	0	229	0	346	0	0	0	147	0	0	0	0
external_short_Paramyxo_HN_1_internal_29	34	0	0	358	0	167	0	0	0	0	0	0	0	0
external_short_Paramyxo_HN_1_internal_3	29	0	0	168	0	311	0	0	0	101	0	0	0	0
external_short_Paramyxo_HN_1_internal_30	117	0	0	682	0	688	0	0	0	377	0	0	0	0
external_short_Paramyxo_HN_1_internal_31	32	0	0	113	0	89	0	0	0	62	0	0	0	76
external_short_Paramyxo_HN_1_internal_4	46	0	0	198	0	292	0	0	0	109	0	0	0	0
external_short_Paramyxo_HN_1_internal_5	70	0	0	254	0	465	0	0	0	200	0	0	0	0
external_short_Paramyxo_HN_1_internal_6	85	0	0	322	0	501	0	0	0	189	0	0	0	0
external_short_Paramyxo_HN_1_internal_7	74	0	0	95	0	357	0	0	0	140	0	0	0	0
external_short_Paramyxo_HN_1_internal_8	32	0	0	419	0	0	0	0	0	0	0	0	0	139
external_short_Paramyxo_HN_1_internal_9	39	0	0	353	0	168	0	0	0	0	0	0	0	0
external_short_Paramyxo_H_1_Homo_sapiens_1	2	0	0	32	0	23	14	11	0	20	0	0	0	0
external_short_Paramyxo_H_1_Mammalia_1	7	0	0	81	0	184	0	0	0	83	0	0	0	0
external_short_Paramyxo_H_1_internal_1	47	0	0	81	0	287	0	0	0	115	0	0	0	0
external_short_Paramyxo_L_1_Homo_sapiens_1	195	0	0	158	0	217	0	0	0	124	0	0	0	0
external_short_Paramyxo_L_1_Homo_sapiens_2	270	46	0	270	0	131	0	0	0	0	0	0	0	0
external_short_Paramyxo_L_1_Homo_sapiens_3	143	0	0	639	0	0	0	0	0	0	0	0	0	0
external_short_Paramyxo_L_1_Homo_sapiens_4	159	0	0	180	54	170	0	0	0	102	0	0	0	0
external_short_Paramyxo_L_1_Homo_sapiens_5	212	0	0	513	0	0	0	0	0	0	0	0	0	0
external_short_Paramyxo_L_1_Homo_sapiens_6	200	0	0	166	0	188	0	0	0	164	0	0	0	0
external_short_Paramyxo_L_1_Homo_sapiens_7	284	0	0	533	0	0	0	0	0	0	0	0	0	0
external_short_Paramyxo_L_1_Homo_sapiens_8	72	0	0	281	0	0	0	0	0	0	0	0	0	0
external_short_Paramyxo_L_1_internal_1	131	0	0	311	0	164	0	0	0	123	0	0	0	0
external_short_Paramyxo_L_1_internal_2	123	0	0	541	0	0	0	0	0	0	0	0	0	0
external_short_Paramyxo_L_1_internal_3	308	0	0	263	0	225	0	0	0	146	0	0	0	0
external_short_Paramyxo_L_1_internal_4	316	0	0	123	0	206	0	0	0	131	0	0	0	0
external_short_Paramyxo_L_1_internal_5	237	0	0	314	99	183	0	0	0	134	0	0	0	0
external_short_Paramyxo_L_1_internal_6	61	0	0	213	0	0	0	0	0	0	0	0	0	0
external_short_Paramyxo_M2_2_Homo_sapiens_1	6	0	0	54	0	27	0	0	0	66	0	0	0	0
external_short_Paramyxo_M_1_Mammalia_1	18	0	0	59	0	53	0	0	0	0	0	0	0	0
external_short_Paramyxo_M_1_internal_1	92	0	0	324	0	0	0	0	0	0	0	0	0	90
external_short_Paramyxo_M_5_internal_1	14	0	0	0	0	59	0	19	0	40	0	0	0	0
external_short_Paramyxo_M_6_Aves_1	72	0	0	64	0	232	0	0	0	84	0	0	0	0
external_short_Paramyxo_M_6_internal_1	84	0	0	264	0	222	0	0	0	0	0	0	0	0
external_short_Paramyxo_N_1_Homo_sapiens_1	11	0	0	59	0	51	0	0	0	40	17	0	34	0
external_short_Paramyxo_N_1_internal_1	21	0	0	43	0	78	0	0	0	50	0	0	0	0
external_short_Paramyxo_P_3_Homo_sapiens_1	16	0	0	206	0	0	0	0	0	0	0	0	0	0
external_short_Paramyxo_P_3_internal_1	49	0	0	234	0	0	0	79	0	0	0	0	0	0
external_short_Paramyxo_P_V_W_C_1_internal_1	1	14	0	148	0	59	0	0	0	0	0	0	0	0
external_short_Peribunya_M_1_1_Insecta_1	243	0	0	139	416	0	0	0	0	0	0	0	0	0
external_short_Peribunya_M_1_1_internal_1	333	0	0	136	613	0	0	0	0	0	0	0	505	0
external_short_Peribunya_M_1_1_internal_2	257	0	0	275	654	0	0	0	0	0	0	0	0	0
external_short_Peribunya_NSS_1_internal_1	0	0	0	450	0	0	0	0	0	0	0	0	0	91
external_short_Peribunya_NSS_1_internal_10	0	0	0	537	0	0	0	0	0	0	0	0	0	132
external_short_Peribunya_NSS_1_internal_11	5	0	0	430	0	0	0	0	0	0	0	92	0	0
external_short_Peribunya_NSS_1_internal_12	2	0	0	385	0	0	0	36	0	0	0	143	0	0
external_short_Peribunya_NSS_1_internal_13	0	0	0	444	0	0	0	0	0	0	0	118	0	0
external_short_Peribunya_NSS_1_internal_2	0	0	0	560	0	0	0	0	0	0	0	0	0	0
external_short_Peribunya_NSS_1_internal_3	0	0	0	1156	0	0	0	0	0	0	0	0	0	231
external_short_Peribunya_NSS_1_internal_4	0	0	0	700	0	0	0	0	0	0	0	0	0	0
external_short_Peribunya_NSS_1_internal_5	0	0	0	547	0	0	0	0	0	0	0	0	0	0
external_short_Peribunya_NSS_1_internal_6	9	0	0	436	0	200	0	0	0	0	0	0	0	0
external_short_Peribunya_NSS_1_internal_7	7	0	0	583	0	0	0	54	0	0	0	225	0	0
external_short_Peribunya_NSS_1_internal_8	0	0	0	1446	0	428	0	0	0	0	0	0	0	0
external_short_Peribunya_NSS_1_internal_9	0	0	0	374	0	0	0	0	0	0	0	111	0	78
external_short_Peribunya_RDRP_1_1_Homo_sapiens_1	398	0	0	287	0	0	0	0	0	0	0	0	319	0
external_short_Peribunya_RDRP_1_1_Insecta_1	1374	0	0	794	0	0	0	0	0	0	0	0	0	0
external_short_Peribunya_RDRP_1_1_Insecta_2	309	0	0	211	0	0	0	0	0	0	0	0	289	0
external_short_Peribunya_RDRP_1_1_Mammalia_1	360	0	0	360	134	0	0	0	0	0	0	0	0	0
external_short_Peribunya_RDRP_1_1_Unclassified_1	173	0	0	62	0	0	0	0	0	0	0	0	212	0
external_short_Peribunya_RDRP_1_1_internal_1	584	0	0	422	0	0	0	0	0	0	0	0	555	0
external_short_Peribunya_RDRP_1_1_internal_2	744	0	0	382	0	0	0	0	0	0	0	0	589	0
external_short_Peribunya_RDRP_1_1_internal_3	917	0	0	483	0	0	0	0	0	0	0	0	747	0
external_short_Peribunya_RDRP_1_1_internal_4	1226	0	0	63	447	0	0	0	0	0	0	0	981	0
external_short_Peribunya_RDRP_1_1_internal_5	950	0	0	324	0	0	0	0	0	0	0	0	728	0
external_short_Peribunya_RDRP_1_1_internal_6	34	0	0	274	242	0	0	0	0	0	0	0	171	0
external_short_Phenui_GC_1_Homo_sapiens_1	46	25	0	141	0	98	0	0	0	0	0	80	0	0
external_short_Phenui_GC_1_internal_1	24	39	0	127	35	171	0	0	0	0	0	0	0	151
external_short_Phenui_GC_1_internal_2	20	19	0	117	0	120	0	0	0	0	0	0	0	73
external_short_Phenui_GN_2_Homo_sapiens_1	12	0	0	71	0	49	0	0	0	0	0	0	0	65
external_short_Phenui_GN_2_internal_1	1	0	0	77	0	61	0	0	0	0	0	0	0	83
external_short_Phenui_L_1_Homo_sapiens_1	41	0	0	237	0	163	0	0	0	0	0	0	0	170
external_short_Phenui_L_1_Homo_sapiens_2	53	0	0	88	58	196	0	0	0	70	0	0	0	160
external_short_Phenui_L_1_Homo_sapiens_3	5	0	0	148	0	0	0	0	0	0	0	0	0	73
external_short_Phenui_L_1_Mammalia_1	11	0	0	8	0	0	95	0	0	0	0	0	0	79
external_short_Phenui_L_1_Unclassified_1	10	0	0	79	0	0	113	0	0	0	0	0	0	141
external_short_Phenui_L_1_internal_1	83	0	0	184	54	0	262	0	0	0	0	0	0	143
external_short_Phenui_L_1_internal_10	76	0	0	140	0	0	144	0	0	0	0	194	0	221
external_short_Phenui_L_1_internal_11	164	0	0	398	0	0	363	0	0	152	0	0	0	542
external_short_Phenui_L_1_internal_12	32	0	0	256	0	0	176	0	0	0	0	0	69	341
external_short_Phenui_L_1_internal_13	40	0	0	144	60	0	93	0	0	0	0	194	66	208
external_short_Phenui_L_1_internal_14	97	0	0	226	0	0	243	0	0	0	0	346	0	302
external_short_Phenui_L_1_internal_15	97	0	0	160	60	0	148	0	0	0	0	177	0	260
external_short_Phenui_L_1_internal_16	45	0	0	263	0	0	192	0	0	0	0	0	0	224
external_short_Phenui_L_1_internal_2	39	0	0	277	71	0	131	0	0	0	0	168	159	255
external_short_Phenui_L_1_internal_3	93	0	0	301	0	0	105	0	0	0	0	214	0	226
external_short_Phenui_L_1_internal_4	103	0	0	190	0	0	161	0	0	0	0	139	0	181
external_short_Phenui_L_1_internal_5	94	0	0	161	71	0	207	0	0	0	0	194	0	232
external_short_Phenui_L_1_internal_6	95	0	0	214	0	0	327	0	0	0	0	0	0	204
external_short_Phenui_L_1_internal_7	94	0	0	198	0	226	0	0	0	0	0	152	0	0
external_short_Phenui_L_1_internal_8	17	0	0	234	0	0	128	0	0	0	0	153	78	173
external_short_Phenui_L_1_internal_9	137	0	0	176	0	0	191	0	0	0	0	286	0	310
external_short_Phenui_NSS_1_Homo_sapiens_1	11	0	0	123	0	96	0	0	0	0	0	0	0	0
external_short_Phenui_NSS_1_internal_1	1	0	0	45	17	68	0	0	0	0	0	0	0	0
external_short_Phenui_N_1_internal_1	25	0	0	81	0	57	34	0	0	0	0	0	0	0
external_short_Picorna_2C_4_Homo_sapiens_1	9	0	0	66	0	40	0	0	0	25	0	0	0	0
external_short_Picorna_2C_8_internal_1	10	0	0	14	0	144	130	0	0	85	0	0	0	0
external_short_Picorna_3D_5_internal_1	6	27	0	101	0	119	0	0	0	0	0	0	0	0
external_short_Picorna_LAB_1_Mammalia_1	0	0	0	0	0	0	102	0	0	0	0	0	0	177
external_short_Picorna_LAB_1_internal_1	5	0	0	83	0	65	85	0	0	0	0	0	0	0
external_short_Picorna_VP1_4_Mammalia_1	0	0	0	0	0	0	92	0	0	0	0	0	0	127
external_short_Picorna_VP1_4_internal_1	1	0	0	147	0	173	0	0	0	0	0	0	0	0
external_short_Picorna_VP1_9_Mammalia_1	0	0	0	65	0	153	0	0	0	0	0	0	0	0
external_short_Picorna_VP1_9_internal_1	0	0	0	478	0	0	0	0	0	0	0	0	0	524
external_short_Picorna_VP1_9_internal_2	0	0	0	34	0	0	271	0	0	0	0	0	0	265
external_short_Picorna_VP3_4_internal_1	0	0	0	109	0	0	0	0	0	0	0	0	0	55
external_short_Picorna_VP3_6_Mammalia_1	1	0	0	2	0	0	152	0	0	0	0	0	0	68
external_short_Picorna_VP3_6_internal_1	2	0	0	167	0	0	258	0	0	0	0	0	0	0
external_short_Rhabdo_G_2_internal_1	5	0	0	109	0	0	0	0	0	0	0	0	18	29
external_short_Rhabdo_G_5_Mammalia_1	20	0	0	436	0	0	0	0	0	0	0	0	0	131
external_short_Rhabdo_G_5_Mammalia_2	24	0	0	322	0	252	0	0	0	0	0	0	67	0
external_short_Rhabdo_G_5_Mammalia_3	10	0	0	48	0	0	27	0	0	0	0	0	0	54
external_short_Rhabdo_G_5_internal_1	49	0	0	254	0	166	0	0	0	0	0	0	0	151
external_short_Rhabdo_G_5_internal_2	66	37	0	212	0	315	0	0	0	0	0	0	0	0
external_short_Rhabdo_G_5_internal_3	24	0	0	151	0	55	0	0	0	0	0	0	0	110
external_short_Rhabdo_L_1_Actinopterygii_1	10	0	0	162	0	0	0	0	0	0	0	0	0	117
external_short_Rhabdo_L_1_internal_1	5	0	0	24	0	44	0	0	0	0	0	0	0	101
external_short_Rhabdo_M_3_internal_1	6	0	0	39	0	39	0	0	0	0	0	0	0	58
external_short_Rhabdo_N_1_internal_1	13	0	0	217	0	0	0	0	0	0	0	0	0	0
external_short_Rhabdo_N_3_Mammalia_1	58	0	0	94	0	185	0	0	0	95	0	0	0	0
external_short_Rhabdo_N_3_internal_1	50	0	0	200	44	217	0	0	0	0	0	0	0	0
external_short_Rhabdo_P_1_Mammalia_1	38	0	0	206	0	221	0	0	0	84	0	0	0	0
external_short_Rhabdo_P_1_internal_1	29	0	0	302	0	263	0	0	0	0	0	0	66	0
external_short_Rhabdo_P_1_internal_2	39	0	0	109	0	114	0	0	0	0	0	0	0	137
external_short_Toga_C_2_internal_1	8	0	0	37	0	0	193	0	0	0	0	0	0	83
external_short_Toga_E1_3_Homo_sapiens_1	8	0	0	55	0	83	0	0	0	22	0	0	0	0
external_short_Toga_E1_3_Insecta_1	3	0	0	78	0	49	0	0	0	0	0	0	0	0
external_short_Toga_E1_3_Mammalia_1	5	9	0	40	0	0	34	0	0	0	0	0	0	47
external_short_Toga_E1_3_internal_1	15	0	0	194	0	339	0	0	0	0	0	0	0	0
external_short_Toga_E1_3_internal_2	16	0	0	187	0	276	0	0	0	0	0	0	0	0
external_short_Toga_E1_3_internal_3	6	0	0	177	0	104	0	0	0	0	0	0	0	0
external_short_Toga_E2_2_Homo_sapiens_1	7	0	0	74	0	93	50	0	0	28	0	0	0	0
external_short_Toga_E2_2_Mammalia_1	12	0	0	210	0	0	0	23	0	0	0	0	0	0
external_short_Toga_E2_2_internal_1	25	0	0	231	0	398	257	0	0	0	0	0	0	0
external_short_Toga_E2_2_internal_2	8	0	0	308	0	0	185	0	0	0	0	148	0	218
external_short_Toga_E2_2_internal_3	6	0	0	247	0	0	241	0	0	0	0	0	0	144
external_short_Toga_E2_2_internal_4	11	0	0	270	0	224	168	0	0	0	0	0	0	0
external_short_Toga_NSP2_2_Homo_sapiens_1	5	0	0	52	0	87	52	0	0	30	0	0	0	0
external_short_Toga_NSP2_2_internal_1	2	0	0	9	0	40	58	0	0	27	0	0	0	0
external_short_Toga_NSP3_1_Insecta_1	7	0	0	167	0	0	0	0	0	0	0	0	0	0
external_short_Toga_NSP3_1_Mammalia_1	7	0	0	175	0	0	0	0	0	0	0	0	0	0
external_short_Toga_NSP3_1_internal_1	14	0	0	85	0	145	0	0	0	46	0	0	0	0
external_short_Toga_P150_1_Homo_sapiens_1	1	0	0	9	0	122	0	0	0	38	0	0	0	0
external_short_Toga_P150_1_internal_1	0	0	0	38	0	169	0	0	0	0	0	0	0	143
external_short_West_Nile_virus_Blue_Jay_1	28	99	0	170	0	447	0	0	0	98	0	0	0	0
external_short_West_Nile_virus_Crow_1	13	126	0	406	0	0	254	0	0	0	0	0	0	366
external_short_West_Nile_virus_Crow_2	2	57	0	236	0	0	110	0	0	0	0	0	0	200
external_short_West_Nile_virus_Crow_3	15	55	0	0	0	282	134	0	0	128	0	0	0	0
external_short_West_Nile_virus_Crow_4	1	18	0	80	0	0	0	0	0	0	0	0	0	95
external_short_West_Nile_virus_Goshawk_1	3	0	0	41	0	43	0	0	0	28	0	0	0	36
external_short_West_Nile_virus_Horse_1	4	0	0	97	0	150	53	0	0	55	0	0	0	0
external_short_West_Nile_virus_Human_1	22	53	0	150	0	273	149	0	0	0	0	0	0	0
external_short_West_Nile_virus_Human_2	17	45	0	122	0	0	205	0	0	0	0	0	0	242
external_short_West_Nile_virus_Human_3	0	43	0	163	0	0	161	0	0	0	0	0	0	298
external_short_West_Nile_virus_Mosquito_1	29	140	0	0	0	537	255	0	0	174	0	0	0	0
external_short_West_Nile_virus_Mosquito_2	12	69	0	172	0	0	174	0	0	0	0	0	0	213
external_short_West_Nile_virus_Mosquito_3	11	39	0	229	0	0	132	0	0	0	0	0	0	242
external_short_West_Nile_virus_Mosquito_4	15	0	0	258	0	0	190	0	0	0	0	0	0	233
external_short_West_Nile_virus_Mosquito_5	10	78	0	173	0	263	0	0	0	0	0	0	0	206
external_short_West_Nile_virus_Mosquito_6	4	43	0	157	0	313	0	0	0	92	0	0	0	0
external_short_West_Nile_virus_Northern_House_Mosquito_1	10	76	0	200	0	0	291	0	0	0	0	0	0	219
external_short_West_Nile_virus_Northern_House_Mosquito_2	1	55	0	155	0	162	0	0	0	67	0	0	0	119
external_short_West_Nile_virus_Southern_House_Mosquito_1	8	52	0	41	0	198	167	0	0	0	0	0	0	202
external_short_West_Nile_virus_Southern_House_Mosquito_2	17	46	0	90	0	191	159	0	0	0	0	0	0	192
external_short_West_Nile_virus_Southern_House_Mosquito_3	0	0	0	33	0	0	92	0	0	0	0	0	0	59
external_short_West_Nile_virus_internal_1	12	61	0	109	0	186	95	0	0	0	0	0	0	171
external_short_West_Nile_virus_internal_10	0	63	0	176	0	0	265	0	0	0	0	0	0	157
external_short_West_Nile_virus_internal_11	7	65	0	88	0	0	265	0	0	0	0	0	0	248
external_short_West_Nile_virus_internal_12	8	45	0	197	0	122	0	0	0	0	0	0	0	224
external_short_West_Nile_virus_internal_13	7	0	0	260	0	0	217	0	0	0	0	0	0	202
external_short_West_Nile_virus_internal_14	3	0	0	106	0	97	108	0	0	0	0	0	0	101
external_short_West_Nile_virus_internal_2	5	62	0	175	0	0	179	0	0	0	0	0	0	227
external_short_West_Nile_virus_internal_3	12	67	0	156	0	289	0	0	0	73	0	0	0	0
external_short_West_Nile_virus_internal_4	26	75	0	0	0	286	168	0	0	140	0	0	0	0
external_short_West_Nile_virus_internal_5	14	51	0	152	0	139	98	0	0	0	0	0	0	148
external_short_West_Nile_virus_internal_6	10	73	0	0	0	372	133	0	0	127	0	0	0	0
external_short_West_Nile_virus_internal_7	24	54	0	278	0	0	222	0	0	0	0	0	0	365
external_short_West_Nile_virus_internal_8	5	0	0	159	0	214	0	0	0	109	0	0	0	136
external_short_West_Nile_virus_internal_9	13	72	0	0	0	0	253	50	0	92	0	0	0	164
external_short_Zaire_ebolavirus_Human_1	1	0	0	209	0	235	0	0	0	68	0	0	0	0
external_short_Zaire_ebolavirus_Human_2	4	0	0	60	0	137	0	0	0	53	0	0	0	0
external_short_Zaire_ebolavirus_internal_1	10	0	0	110	0	131	0	0	0	0	0	0	0	0
external_short_Zaire_ebolavirus_internal_2	0	0	0	86	24	95	0	0	0	56	0	0	0	0
external_short_Zaire_ebolavirus_internal_3	15	0	0	89	34	170	0	0	0	86	0	0	0	0
external_short_Zika_virus_Human_1	10	0	0	353	0	203	0	0	0	0	0	0	0	183
external_short_Zika_virus_Human_2	8	0	0	156	0	0	245	0	0	0	0	0	0	253
external_short_Zika_virus_Human_3	25	0	0	111	0	265	212	0	0	0	0	0	0	249
external_short_Zika_virus_Human_4	26	0	0	0	0	230	151	0	0	94	0	0	0	158
external_short_Zika_virus_Human_5	12	0	0	109	0	0	78	0	0	0	0	0	0	144
external_short_Zika_virus_Human_6	3	0	0	37	0	195	0	0	0	60	0	0	0	124
external_short_Zika_virus_Human_7	11	0	0	97	0	252	0	0	0	59	0	0	0	155
external_short_Zika_virus_Lab_host_1	3	0	0	12	0	66	0	0	0	31	0	0	0	67
external_short_Zika_virus_internal_1	24	0	0	0	0	269	141	0	0	102	0	0	0	132
external_short_Zika_virus_internal_2	11	0	0	5	0	218	142	0	0	92	0	0	0	162
external_short_Zika_virus_internal_3	10	0	0	162	0	0	217	0	0	0	0	0	0	285
external_short_Zika_virus_internal_4	9	0	0	135	0	194	57	0	0	0	0	0	0	0
external_short_sars-cov-2_Human_1	8	0	0	465	0	0	0	0	0	195	0	0	0	0
external_short_sars-cov-2_Human_10	17	45	0	439	0	0	0	0	0	132	0	0	0	0
external_short_sars-cov-2_Human_11	20	0	0	346	0	0	0	0	0	155	0	0	0	0
external_short_sars-cov-2_Human_12	15	0	0	379	0	0	0	0	0	145	0	0	0	0
external_short_sars-cov-2_Human_13	15	41	0	352	0	0	0	0	0	182	0	0	0	0
external_short_sars-cov-2_Human_14	11	43	0	344	0	0	0	0	0	203	0	0	0	0
external_short_sars-cov-2_Human_15	24	70	0	654	0	0	0	0	0	307	0	0	0	0
external_short_sars-cov-2_Human_16	0	0	0	370	0	0	0	0	0	129	0	0	59	0
external_short_sars-cov-2_Human_17	25	37	0	324	0	0	0	0	0	131	0	0	0	0
external_short_sars-cov-2_Human_18	15	0	0	398	0	0	0	0	0	121	0	0	0	0
external_short_sars-cov-2_Human_19	22	0	0	393	0	0	0	0	0	138	0	0	0	0
external_short_sars-cov-2_Human_2	10	36	0	263	0	0	0	0	0	234	0	0	0	0
external_short_sars-cov-2_Human_20	20	0	0	488	0	0	0	0	0	149	0	0	0	0
external_short_sars-cov-2_Human_21	7	0	0	386	0	0	0	0	0	114	0	0	73	0
external_short_sars-cov-2_Human_22	10	0	0	387	0	0	0	0	0	130	0	0	0	0
external_short_sars-cov-2_Human_23	22	0	0	333	0	0	0	0	0	189	0	0	0	0
external_short_sars-cov-2_Human_24	12	0	0	431	0	0	0	0	0	125	0	0	0	0
external_short_sars-cov-2_Human_25	7	0	0	393	0	0	0	0	0	122	0	0	0	0
external_short_sars-cov-2_Human_26	20	0	0	432	0	0	0	0	0	114	0	0	0	0
external_short_sars-cov-2_Human_27	19	37	0	353	0	0	0	0	0	116	0	0	0	0
external_short_sars-cov-2_Human_28	27	38	0	331	0	0	0	0	0	136	0	0	0	0
external_short_sars-cov-2_Human_29	4	45	0	322	0	0	0	0	0	164	0	0	0	0
external_short_sars-cov-2_Human_3	9	0	0	416	0	0	0	0	0	150	0	0	0	0
external_short_sars-cov-2_Human_30	15	0	0	413	0	0	0	0	0	122	0	0	0	0
external_short_sars-cov-2_Human_31	26	0	0	385	0	0	0	0	0	209	0	0	0	0
external_short_sars-cov-2_Human_32	21	47	0	331	0	0	0	0	0	138	0	0	46	0
external_short_sars-cov-2_Human_33	27	0	0	424	0	0	0	0	0	164	0	0	0	0
external_short_sars-cov-2_Human_34	39	0	0	478	0	0	0	0	0	138	0	0	0	0
external_short_sars-cov-2_Human_35	0	0	0	385	0	0	0	0	0	145	0	0	0	0
external_short_sars-cov-2_Human_36	16	0	0	340	0	0	0	0	0	178	0	0	0	0
external_short_sars-cov-2_Human_37	19	0	0	406	0	0	0	0	0	154	0	0	78	0
external_short_sars-cov-2_Human_38	8	0	0	342	0	0	0	0	0	144	0	0	63	0
external_short_sars-cov-2_Human_39	20	39	0	387	0	0	0	0	0	141	0	0	0	0
external_short_sars-cov-2_Human_4	43	0	0	1134	0	0	0	0	0	442	0	0	0	0
external_short_sars-cov-2_Human_40	20	0	0	407	0	0	0	0	0	113	0	0	0	0
external_short_sars-cov-2_Human_41	12	0	0	376	0	0	0	0	0	142	0	0	0	0
external_short_sars-cov-2_Human_42	20	0	0	391	0	0	0	0	0	133	38	0	0	0
external_short_sars-cov-2_Human_43	22	0	0	405	0	0	0	0	0	166	0	0	0	0
external_short_sars-cov-2_Human_44	19	0	0	374	0	0	0	0	0	146	0	0	0	0
external_short_sars-cov-2_Human_45	2	0	0	343	0	0	0	0	0	201	0	0	0	0
external_short_sars-cov-2_Human_46	20	49	0	301	0	0	0	0	0	158	0	0	0	0
external_short_sars-cov-2_Human_47	13	33	0	318	0	0	0	0	0	178	0	0	0	0
external_short_sars-cov-2_Human_48	12	0	0	428	0	0	0	0	0	167	0	0	0	0
external_short_sars-cov-2_Human_49	9	0	0	317	0	0	0	0	0	154	0	0	53	0
external_short_sars-cov-2_Human_5	37	42	0	470	0	0	0	0	0	124	0	0	0	0
external_short_sars-cov-2_Human_50	16	0	0	328	0	0	0	0	0	187	0	0	0	0
external_short_sars-cov-2_Human_51	39	57	0	465	0	0	0	0	0	222	0	0	0	0
external_short_sars-cov-2_Human_52	19	38	0	362	0	0	0	0	0	139	0	0	0	0
external_short_sars-cov-2_Human_53	16	0	0	377	0	0	0	0	0	158	0	0	0	0
external_short_sars-cov-2_Human_54	12	0	0	675	0	0	0	0	0	242	0	0	0	0
external_short_sars-cov-2_Human_55	11	0	0	392	0	0	0	0	0	158	0	0	0	0
external_short_sars-cov-2_Human_56	24	31	0	357	0	0	0	0	0	121	0	0	0	0
